AccountID,BillingID,BillingDate,MRR_Amount,SubscriptionTier,AddonUsageSpend
ACC-2248,INV-B2B-801673,2025-08-25,349.0,Growth Suite,150
ACC-2217,INV-B2B-801445,2025-08-25,524.0,Professional Platform,25
ACC-2046,INV-B2B-800269,2025-08-26,99.0,Starter Cloud,50
ACC-2114,INV-B2B-800752,2025-08-26,1515.0,Enterprise Unlimited,25
ACC-2324,INV-B2B-802215,2025-08-26,524.0,Professional Platform,25
ACC-2158,INV-B2B-801052,2025-08-26,524.0,Professional Platform,25
ACC-2378,INV-B2B-802570,2025-08-26,549.0,Growth Suite,350
ACC-2337,INV-B2B-802296,2025-08-26,1640.0,Enterprise Unlimited,150
ACC-2016,INV-B2B-800099,2025-08-26,99.0,Starter Cloud,50
ACC-2247,INV-B2B-801662,2025-08-26,549.0,Professional Platform,50
ACC-2151,INV-B2B-801009,2025-08-26,399.0,Starter Cloud,350
ACC-2290,INV-B2B-801963,2025-08-26,549.0,Professional Platform,50
ACC-2096,INV-B2B-800633,2025-08-26,524.0,Professional Platform,25
ACC-2304,INV-B2B-802071,2025-08-27,649.0,Professional Platform,150
ACC-2269,INV-B2B-801811,2025-08-27,549.0,Growth Suite,350
ACC-2285,INV-B2B-801921,2025-08-27,49.0,Starter Cloud,0
ACC-2376,INV-B2B-802555,2025-08-27,49.0,Starter Cloud,0
ACC-2370,INV-B2B-802505,2025-08-27,199.0,Starter Cloud,150
ACC-2091,INV-B2B-800594,2025-08-27,1540.0,Enterprise Unlimited,50
ACC-2143,INV-B2B-800947,2025-08-27,849.0,Professional Platform,350
ACC-2078,INV-B2B-800518,2025-08-27,249.0,Growth Suite,50
ACC-2112,INV-B2B-800736,2025-08-27,524.0,Professional Platform,25
ACC-2160,INV-B2B-801067,2025-08-27,199.0,Starter Cloud,150
ACC-2325,INV-B2B-802223,2025-08-27,1515.0,Enterprise Unlimited,25
ACC-2277,INV-B2B-801857,2025-08-27,74.0,Starter Cloud,25
ACC-2240,INV-B2B-801601,2025-08-27,499.0,Professional Platform,0
ACC-2308,INV-B2B-802112,2025-08-27,224.0,Growth Suite,25
ACC-2332,INV-B2B-802264,2025-08-28,74.0,Starter Cloud,25
ACC-2191,INV-B2B-801272,2025-08-28,199.0,Starter Cloud,150
ACC-2374,INV-B2B-802537,2025-08-28,349.0,Growth Suite,150
ACC-2162,INV-B2B-801075,2025-08-28,349.0,Growth Suite,150
ACC-2379,INV-B2B-802581,2025-08-28,49.0,Starter Cloud,0
ACC-2173,INV-B2B-801149,2025-08-28,549.0,Growth Suite,350
ACC-2069,INV-B2B-800455,2025-08-28,1840.0,Enterprise Unlimited,350
ACC-2058,INV-B2B-800360,2025-08-28,524.0,Professional Platform,25
ACC-2366,INV-B2B-802464,2025-08-28,849.0,Professional Platform,350
ACC-2186,INV-B2B-801243,2025-08-28,199.0,Starter Cloud,150
ACC-2071,INV-B2B-800469,2025-08-29,49.0,Starter Cloud,0
ACC-2318,INV-B2B-802181,2025-08-29,549.0,Growth Suite,350
ACC-2348,INV-B2B-802357,2025-08-29,199.0,Starter Cloud,150
ACC-2070,INV-B2B-800463,2025-08-29,199.0,Growth Suite,0
ACC-2353,INV-B2B-802388,2025-08-29,399.0,Starter Cloud,350
ACC-2245,INV-B2B-801639,2025-08-29,549.0,Growth Suite,350
ACC-2349,INV-B2B-802363,2025-08-29,549.0,Professional Platform,50
ACC-2261,INV-B2B-801748,2025-08-29,549.0,Growth Suite,350
ACC-2381,INV-B2B-802602,2025-08-29,199.0,Growth Suite,0
ACC-2062,INV-B2B-800397,2025-08-29,249.0,Growth Suite,50
ACC-2246,INV-B2B-801651,2025-08-30,49.0,Starter Cloud,0
ACC-2048,INV-B2B-800283,2025-08-30,524.0,Professional Platform,25
ACC-2232,INV-B2B-801560,2025-08-30,49.0,Starter Cloud,0
ACC-2101,INV-B2B-800656,2025-08-30,549.0,Growth Suite,350
ACC-2105,INV-B2B-800685,2025-08-30,99.0,Starter Cloud,50
ACC-2257,INV-B2B-801725,2025-08-30,349.0,Growth Suite,150
ACC-2035,INV-B2B-800203,2025-08-30,399.0,Starter Cloud,350
ACC-2021,INV-B2B-800126,2025-08-30,349.0,Growth Suite,150
ACC-2167,INV-B2B-801102,2025-08-31,1540.0,Enterprise Unlimited,50
ACC-2029,INV-B2B-800177,2025-08-31,549.0,Professional Platform,50
ACC-2383,INV-B2B-802621,2025-08-31,549.0,Professional Platform,50
ACC-2027,INV-B2B-800162,2025-08-31,199.0,Growth Suite,0
ACC-2363,INV-B2B-802448,2025-08-31,349.0,Growth Suite,150
ACC-2145,INV-B2B-800964,2025-08-31,524.0,Professional Platform,25
ACC-2008,INV-B2B-800048,2025-08-31,849.0,Professional Platform,350
ACC-2192,INV-B2B-801282,2025-08-31,199.0,Growth Suite,0
ACC-2063,INV-B2B-800409,2025-08-31,224.0,Growth Suite,25
ACC-2334,INV-B2B-802272,2025-08-31,399.0,Starter Cloud,350
ACC-2132,INV-B2B-800873,2025-08-31,249.0,Growth Suite,50
ACC-2271,INV-B2B-801823,2025-08-31,199.0,Starter Cloud,150
ACC-2312,INV-B2B-802143,2025-08-31,399.0,Starter Cloud,350
ACC-2077,INV-B2B-800510,2025-09-01,649.0,Professional Platform,150
ACC-2299,INV-B2B-802026,2025-09-01,249.0,Growth Suite,50
ACC-2103,INV-B2B-800673,2025-09-01,199.0,Growth Suite,0
ACC-2254,INV-B2B-801703,2025-09-01,74.0,Starter Cloud,25
ACC-2388,INV-B2B-802640,2025-09-01,549.0,Growth Suite,350
ACC-2079,INV-B2B-800526,2025-09-01,199.0,Starter Cloud,150
ACC-2204,INV-B2B-801360,2025-09-01,199.0,Starter Cloud,150
ACC-2182,INV-B2B-801213,2025-09-01,74.0,Starter Cloud,25
ACC-2041,INV-B2B-800236,2025-09-01,49.0,Starter Cloud,0
ACC-2094,INV-B2B-800616,2025-09-01,224.0,Growth Suite,25
ACC-2168,INV-B2B-801111,2025-09-01,549.0,Professional Platform,50
ACC-2222,INV-B2B-801488,2025-09-01,349.0,Growth Suite,150
ACC-2303,INV-B2B-802060,2025-09-01,199.0,Growth Suite,0
ACC-2365,INV-B2B-802457,2025-09-01,74.0,Starter Cloud,25
ACC-2138,INV-B2B-800912,2025-09-01,649.0,Professional Platform,150
ACC-2267,INV-B2B-801794,2025-09-02,349.0,Growth Suite,150
ACC-2197,INV-B2B-801314,2025-09-02,524.0,Professional Platform,25
ACC-2335,INV-B2B-802279,2025-09-02,1540.0,Enterprise Unlimited,50
ACC-2153,INV-B2B-801019,2025-09-02,99.0,Starter Cloud,50
ACC-2156,INV-B2B-801039,2025-09-03,74.0,Starter Cloud,25
ACC-2012,INV-B2B-800078,2025-09-03,249.0,Growth Suite,50
ACC-2148,INV-B2B-800991,2025-09-03,199.0,Growth Suite,0
ACC-2361,INV-B2B-802431,2025-09-03,224.0,Growth Suite,25
ACC-2149,INV-B2B-801000,2025-09-03,499.0,Professional Platform,0
ACC-2249,INV-B2B-801677,2025-09-04,99.0,Starter Cloud,50
ACC-2305,INV-B2B-802081,2025-09-04,649.0,Professional Platform,150
ACC-2001,INV-B2B-800012,2025-09-04,224.0,Growth Suite,25
ACC-2161,INV-B2B-801069,2025-09-04,649.0,Professional Platform,150
ACC-2152,INV-B2B-801015,2025-09-04,349.0,Growth Suite,150
ACC-2347,INV-B2B-802353,2025-09-04,1490.0,Enterprise Unlimited,0
ACC-2176,INV-B2B-801178,2025-09-04,74.0,Starter Cloud,25
ACC-2239,INV-B2B-801592,2025-09-04,499.0,Professional Platform,0
ACC-2202,INV-B2B-801345,2025-09-05,1540.0,Enterprise Unlimited,50
ACC-2294,INV-B2B-801995,2025-09-05,549.0,Growth Suite,350
ACC-2237,INV-B2B-801579,2025-09-05,499.0,Professional Platform,0
ACC-2371,INV-B2B-802514,2025-09-05,99.0,Starter Cloud,50
ACC-2127,INV-B2B-800848,2025-09-05,524.0,Professional Platform,25
ACC-2146,INV-B2B-800975,2025-09-05,649.0,Professional Platform,150
ACC-2230,INV-B2B-801548,2025-09-05,549.0,Professional Platform,50
ACC-2364,INV-B2B-802450,2025-09-06,1490.0,Enterprise Unlimited,0
ACC-2117,INV-B2B-800782,2025-09-06,224.0,Growth Suite,25
ACC-2066,INV-B2B-800436,2025-09-06,349.0,Growth Suite,150
ACC-2272,INV-B2B-801825,2025-09-06,49.0,Starter Cloud,0
ACC-2092,INV-B2B-800601,2025-09-07,74.0,Starter Cloud,25
ACC-2293,INV-B2B-801988,2025-09-07,349.0,Growth Suite,150
ACC-2317,INV-B2B-802173,2025-09-07,99.0,Starter Cloud,50
ACC-2178,INV-B2B-801188,2025-09-08,224.0,Growth Suite,25
ACC-2122,INV-B2B-800812,2025-09-08,349.0,Growth Suite,150
ACC-2006,INV-B2B-800038,2025-09-08,49.0,Starter Cloud,0
ACC-2171,INV-B2B-801136,2025-09-08,249.0,Growth Suite,50
ACC-2231,INV-B2B-801554,2025-09-09,499.0,Professional Platform,0
ACC-2141,INV-B2B-800938,2025-09-09,549.0,Professional Platform,50
ACC-2085,INV-B2B-800559,2025-09-09,199.0,Starter Cloud,150
ACC-2099,INV-B2B-800650,2025-09-09,1840.0,Enterprise Unlimited,350
ACC-2259,INV-B2B-801736,2025-09-09,349.0,Growth Suite,150
ACC-2226,INV-B2B-801522,2025-09-09,499.0,Professional Platform,0
ACC-2056,INV-B2B-800342,2025-09-10,549.0,Professional Platform,50
ACC-2273,INV-B2B-801833,2025-09-10,49.0,Starter Cloud,0
ACC-2265,INV-B2B-801779,2025-09-10,549.0,Growth Suite,350
ACC-2287,INV-B2B-801940,2025-09-10,224.0,Growth Suite,25
ACC-2136,INV-B2B-800893,2025-09-10,224.0,Growth Suite,25
ACC-2005,INV-B2B-800034,2025-09-10,1640.0,Enterprise Unlimited,150
ACC-2081,INV-B2B-800538,2025-09-10,649.0,Professional Platform,150
ACC-2284,INV-B2B-801918,2025-09-10,549.0,Growth Suite,350
ACC-2207,INV-B2B-801380,2025-09-11,649.0,Professional Platform,150
ACC-2233,INV-B2B-801565,2025-09-11,1840.0,Enterprise Unlimited,350
ACC-2037,INV-B2B-800221,2025-09-11,399.0,Starter Cloud,350
ACC-2260,INV-B2B-801740,2025-09-11,224.0,Growth Suite,25
ACC-2054,INV-B2B-800328,2025-09-12,549.0,Growth Suite,350
ACC-2157,INV-B2B-801046,2025-09-12,49.0,Starter Cloud,0
ACC-2155,INV-B2B-801028,2025-09-12,49.0,Starter Cloud,0
ACC-2185,INV-B2B-801232,2025-09-12,199.0,Starter Cloud,150
ACC-2310,INV-B2B-802126,2025-09-12,549.0,Growth Suite,350
ACC-2193,INV-B2B-801289,2025-09-12,49.0,Starter Cloud,0
ACC-2051,INV-B2B-800305,2025-09-12,74.0,Starter Cloud,25
ACC-2274,INV-B2B-801839,2025-09-12,199.0,Starter Cloud,150
ACC-2009,INV-B2B-800057,2025-09-12,1640.0,Enterprise Unlimited,150
ACC-2073,INV-B2B-800486,2025-09-12,349.0,Growth Suite,150
ACC-2134,INV-B2B-800886,2025-09-12,199.0,Starter Cloud,150
ACC-2200,INV-B2B-801331,2025-09-12,399.0,Starter Cloud,350
ACC-2336,INV-B2B-802285,2025-09-12,49.0,Starter Cloud,0
ACC-2219,INV-B2B-801462,2025-09-12,199.0,Starter Cloud,150
ACC-2289,INV-B2B-801954,2025-09-12,49.0,Starter Cloud,0
ACC-2223,INV-B2B-801495,2025-09-12,99.0,Starter Cloud,50
ACC-2394,INV-B2B-802674,2025-09-12,549.0,Professional Platform,50
ACC-2199,INV-B2B-801323,2025-09-13,224.0,Growth Suite,25
ACC-2300,INV-B2B-802032,2025-09-13,649.0,Professional Platform,150
ACC-2212,INV-B2B-801411,2025-09-13,49.0,Starter Cloud,0
ACC-2215,INV-B2B-801431,2025-09-13,74.0,Starter Cloud,25
ACC-2183,INV-B2B-801222,2025-09-13,74.0,Starter Cloud,25
ACC-2137,INV-B2B-800900,2025-09-13,549.0,Growth Suite,350
ACC-2315,INV-B2B-802159,2025-09-13,99.0,Starter Cloud,50
ACC-2385,INV-B2B-802629,2025-09-13,199.0,Growth Suite,0
ACC-2280,INV-B2B-801883,2025-09-13,199.0,Starter Cloud,150
ACC-2306,INV-B2B-802088,2025-09-13,349.0,Growth Suite,150
ACC-2390,INV-B2B-802651,2025-09-13,74.0,Starter Cloud,25
ACC-2350,INV-B2B-802372,2025-09-13,549.0,Professional Platform,50
ACC-2010,INV-B2B-800063,2025-09-13,499.0,Professional Platform,0
ACC-2025,INV-B2B-800149,2025-09-13,499.0,Professional Platform,0
ACC-2329,INV-B2B-802241,2025-09-13,849.0,Professional Platform,350
ACC-2330,INV-B2B-802246,2025-09-13,249.0,Growth Suite,50
ACC-2255,INV-B2B-801706,2025-09-13,99.0,Starter Cloud,50
ACC-2043,INV-B2B-800246,2025-09-13,549.0,Growth Suite,350
ACC-2326,INV-B2B-802226,2025-09-13,399.0,Starter Cloud,350
ACC-2072,INV-B2B-800476,2025-09-14,199.0,Growth Suite,0
ACC-2088,INV-B2B-800577,2025-09-14,49.0,Starter Cloud,0
ACC-2064,INV-B2B-800416,2025-09-14,249.0,Growth Suite,50
ACC-2380,INV-B2B-802590,2025-09-14,224.0,Growth Suite,25
ACC-2181,INV-B2B-801203,2025-09-14,349.0,Growth Suite,150
ACC-2196,INV-B2B-801306,2025-09-14,349.0,Growth Suite,150
ACC-2252,INV-B2B-801692,2025-09-14,349.0,Growth Suite,150
ACC-2373,INV-B2B-802528,2025-09-14,349.0,Growth Suite,150
ACC-2288,INV-B2B-801947,2025-09-14,49.0,Starter Cloud,0
ACC-2007,INV-B2B-800042,2025-09-14,99.0,Starter Cloud,50
ACC-2218,INV-B2B-801454,2025-09-14,499.0,Professional Platform,0
ACC-2140,INV-B2B-800930,2025-09-14,199.0,Starter Cloud,150
ACC-2367,INV-B2B-802474,2025-09-14,549.0,Professional Platform,50
ACC-2224,INV-B2B-801507,2025-09-14,399.0,Starter Cloud,350
ACC-2065,INV-B2B-800426,2025-09-14,224.0,Growth Suite,25
ACC-2097,INV-B2B-800637,2025-09-14,49.0,Starter Cloud,0
ACC-2360,INV-B2B-802425,2025-09-14,74.0,Starter Cloud,25
ACC-2177,INV-B2B-801182,2025-09-15,524.0,Professional Platform,25
ACC-2179,INV-B2B-801192,2025-09-15,549.0,Growth Suite,350
ACC-2235,INV-B2B-801570,2025-09-15,524.0,Professional Platform,25
ACC-2297,INV-B2B-802012,2025-09-15,99.0,Starter Cloud,50
ACC-2359,INV-B2B-802417,2025-09-15,649.0,Professional Platform,150
ACC-2115,INV-B2B-800759,2025-09-15,349.0,Growth Suite,150
ACC-2229,INV-B2B-801542,2025-09-15,199.0,Growth Suite,0
ACC-2080,INV-B2B-800533,2025-09-15,549.0,Growth Suite,350
ACC-2221,INV-B2B-801477,2025-09-15,549.0,Growth Suite,350
ACC-2075,INV-B2B-800502,2025-09-15,99.0,Starter Cloud,50
ACC-2059,INV-B2B-800370,2025-09-15,224.0,Growth Suite,25
ACC-2345,INV-B2B-802343,2025-09-15,49.0,Starter Cloud,0
ACC-2107,INV-B2B-800700,2025-09-15,249.0,Growth Suite,50
ACC-2356,INV-B2B-802404,2025-09-15,249.0,Growth Suite,50
ACC-2106,INV-B2B-800692,2025-09-15,49.0,Starter Cloud,0
ACC-2253,INV-B2B-801699,2025-09-15,199.0,Starter Cloud,150
ACC-2039,INV-B2B-800229,2025-09-15,499.0,Professional Platform,0
ACC-2195,INV-B2B-801298,2025-09-16,49.0,Starter Cloud,0
ACC-2163,INV-B2B-801082,2025-09-16,199.0,Starter Cloud,150
ACC-2208,INV-B2B-801385,2025-09-16,549.0,Growth Suite,350
ACC-2291,INV-B2B-801969,2025-09-16,49.0,Starter Cloud,0
ACC-2256,INV-B2B-801714,2025-09-16,549.0,Professional Platform,50
ACC-2055,INV-B2B-800336,2025-09-16,549.0,Professional Platform,50
ACC-2282,INV-B2B-801902,2025-09-16,199.0,Starter Cloud,150
ACC-2323,INV-B2B-802207,2025-09-16,49.0,Starter Cloud,0
ACC-2126,INV-B2B-800840,2025-09-16,399.0,Starter Cloud,350
ACC-2357,INV-B2B-802408,2025-09-16,549.0,Growth Suite,350
ACC-2372,INV-B2B-802518,2025-09-16,74.0,Starter Cloud,25
ACC-2142,INV-B2B-800942,2025-09-16,549.0,Professional Platform,50
ACC-2014,INV-B2B-800088,2025-09-17,74.0,Starter Cloud,25
ACC-2342,INV-B2B-802321,2025-09-17,349.0,Growth Suite,150
ACC-2243,INV-B2B-801624,2025-09-17,224.0,Growth Suite,25
ACC-2392,INV-B2B-802663,2025-09-17,499.0,Professional Platform,0
ACC-2144,INV-B2B-800951,2025-09-17,399.0,Starter Cloud,350
ACC-2201,INV-B2B-801337,2025-09-17,499.0,Professional Platform,0
ACC-2270,INV-B2B-801817,2025-09-17,349.0,Growth Suite,150
ACC-2368,INV-B2B-802482,2025-09-17,224.0,Growth Suite,25
ACC-2203,INV-B2B-801349,2025-09-18,549.0,Professional Platform,50
ACC-2147,INV-B2B-800983,2025-09-18,249.0,Growth Suite,50
ACC-2108,INV-B2B-800705,2025-09-18,199.0,Growth Suite,0
ACC-2104,INV-B2B-800679,2025-09-18,49.0,Starter Cloud,0
ACC-2340,INV-B2B-802308,2025-09-18,399.0,Starter Cloud,350
ACC-2174,INV-B2B-801158,2025-09-18,49.0,Starter Cloud,0
ACC-2102,INV-B2B-800666,2025-09-18,199.0,Starter Cloud,150
ACC-2343,INV-B2B-802327,2025-09-18,649.0,Professional Platform,150
ACC-2321,INV-B2B-802198,2025-09-18,249.0,Growth Suite,50
ACC-2225,INV-B2B-801513,2025-09-18,74.0,Starter Cloud,25
ACC-2121,INV-B2B-800804,2025-09-18,499.0,Professional Platform,0
ACC-2087,INV-B2B-800568,2025-09-18,349.0,Growth Suite,150
ACC-2328,INV-B2B-802237,2025-09-19,249.0,Growth Suite,50
ACC-2211,INV-B2B-801400,2025-09-19,74.0,Starter Cloud,25
ACC-2314,INV-B2B-802154,2025-09-19,224.0,Growth Suite,25
ACC-2084,INV-B2B-800550,2025-09-19,199.0,Starter Cloud,150
ACC-2057,INV-B2B-800348,2025-09-19,99.0,Starter Cloud,50
ACC-2013,INV-B2B-800084,2025-09-19,249.0,Growth Suite,50
ACC-2169,INV-B2B-801120,2025-09-19,49.0,Starter Cloud,0
ACC-2110,INV-B2B-800719,2025-09-19,649.0,Professional Platform,150
ACC-2022,INV-B2B-800134,2025-09-19,74.0,Starter Cloud,25
ACC-2316,INV-B2B-802164,2025-09-19,99.0,Starter Cloud,50
ACC-2172,INV-B2B-801140,2025-09-19,849.0,Professional Platform,350
ACC-2262,INV-B2B-801755,2025-09-19,224.0,Growth Suite,25
ACC-2123,INV-B2B-800819,2025-09-19,199.0,Starter Cloud,150
ACC-2278,INV-B2B-801867,2025-09-19,249.0,Growth Suite,50
ACC-2258,INV-B2B-801730,2025-09-20,399.0,Starter Cloud,350
ACC-2263,INV-B2B-801764,2025-09-20,399.0,Starter Cloud,350
ACC-2049,INV-B2B-800290,2025-09-20,249.0,Growth Suite,50
ACC-2098,INV-B2B-800645,2025-09-20,74.0,Starter Cloud,25
ACC-2047,INV-B2B-800274,2025-09-20,399.0,Starter Cloud,350
ACC-2292,INV-B2B-801976,2025-09-20,224.0,Growth Suite,25
ACC-2068,INV-B2B-800446,2025-09-20,399.0,Starter Cloud,350
ACC-2296,INV-B2B-802006,2025-09-20,1540.0,Enterprise Unlimited,50
ACC-2301,INV-B2B-802043,2025-09-20,249.0,Growth Suite,50
ACC-2003,INV-B2B-800023,2025-09-20,199.0,Starter Cloud,150
ACC-2184,INV-B2B-801225,2025-09-20,249.0,Growth Suite,50
ACC-2283,INV-B2B-801911,2025-09-20,249.0,Growth Suite,50
ACC-2113,INV-B2B-800743,2025-09-20,499.0,Professional Platform,0
ACC-2124,INV-B2B-800824,2025-09-21,399.0,Starter Cloud,350
ACC-2128,INV-B2B-800852,2025-09-21,199.0,Growth Suite,0
ACC-2264,INV-B2B-801773,2025-09-21,399.0,Starter Cloud,350
ACC-2093,INV-B2B-800605,2025-09-21,549.0,Professional Platform,50
ACC-2175,INV-B2B-801169,2025-09-21,549.0,Growth Suite,350
ACC-2060,INV-B2B-800380,2025-09-21,199.0,Growth Suite,0
ACC-2187,INV-B2B-801249,2025-09-21,499.0,Professional Platform,0
ACC-2188,INV-B2B-801255,2025-09-21,499.0,Professional Platform,0
ACC-2268,INV-B2B-801803,2025-09-21,399.0,Starter Cloud,350
ACC-2044,INV-B2B-800254,2025-09-21,49.0,Starter Cloud,0
ACC-2133,INV-B2B-800879,2025-09-22,224.0,Growth Suite,25
ACC-2331,INV-B2B-802254,2025-09-22,549.0,Growth Suite,350
ACC-2375,INV-B2B-802546,2025-09-22,224.0,Growth Suite,25
ACC-2377,INV-B2B-802560,2025-09-22,399.0,Starter Cloud,350
ACC-2228,INV-B2B-801533,2025-09-22,224.0,Growth Suite,25
ACC-2159,INV-B2B-801060,2025-09-22,99.0,Starter Cloud,50
ACC-2052,INV-B2B-800315,2025-09-22,649.0,Professional Platform,150
ACC-2341,INV-B2B-802314,2025-09-22,74.0,Starter Cloud,25
ACC-2074,INV-B2B-800494,2025-09-22,524.0,Professional Platform,25
ACC-2369,INV-B2B-802492,2025-09-22,224.0,Growth Suite,25
ACC-2036,INV-B2B-800213,2025-09-22,399.0,Starter Cloud,350
ACC-2067,INV-B2B-800439,2025-09-23,499.0,Professional Platform,0
ACC-2362,INV-B2B-802439,2025-09-23,74.0,Starter Cloud,25
ACC-2165,INV-B2B-801091,2025-09-23,549.0,Growth Suite,350
ACC-2396,INV-B2B-802681,2025-09-23,74.0,Starter Cloud,25
ACC-2170,INV-B2B-801127,2025-09-23,49.0,Starter Cloud,0
ACC-2242,INV-B2B-801616,2025-09-23,99.0,Starter Cloud,50
ACC-2090,INV-B2B-800584,2025-09-23,199.0,Growth Suite,0
ACC-2095,INV-B2B-800623,2025-09-23,399.0,Starter Cloud,350
ACC-2116,INV-B2B-800771,2025-09-23,49.0,Starter Cloud,0
ACC-2000,INV-B2B-800003,2025-09-24,199.0,Growth Suite,0
ACC-2119,INV-B2B-800794,2025-09-24,249.0,Growth Suite,50
ACC-2227,INV-B2B-801525,2025-09-24,99.0,Starter Cloud,50
ACC-2017,INV-B2B-800104,2025-09-24,649.0,Professional Platform,150
ACC-2281,INV-B2B-801891,2025-09-24,224.0,Growth Suite,25
ACC-2286,INV-B2B-801930,2025-09-24,74.0,Starter Cloud,25
ACC-2061,INV-B2B-800388,2025-09-24,49.0,Starter Cloud,0
ACC-2217,INV-B2B-801444,2025-09-24,499.0,Professional Platform,0
ACC-2189,INV-B2B-801260,2025-09-24,524.0,Professional Platform,25
ACC-2307,INV-B2B-802100,2025-09-24,549.0,Growth Suite,350
ACC-2130,INV-B2B-800863,2025-09-24,199.0,Starter Cloud,150
ACC-2382,INV-B2B-802611,2025-09-24,1640.0,Enterprise Unlimited,150
ACC-2248,INV-B2B-801672,2025-09-24,349.0,Growth Suite,150
ACC-2378,INV-B2B-802569,2025-09-25,249.0,Growth Suite,50
ACC-2324,INV-B2B-802214,2025-09-25,549.0,Professional Platform,50
ACC-2290,INV-B2B-801962,2025-09-25,849.0,Professional Platform,350
ACC-2337,INV-B2B-802295,2025-09-25,1515.0,Enterprise Unlimited,25
ACC-2114,INV-B2B-800751,2025-09-25,1640.0,Enterprise Unlimited,150
ACC-2046,INV-B2B-800268,2025-09-25,74.0,Starter Cloud,25
ACC-2096,INV-B2B-800632,2025-09-25,549.0,Professional Platform,50
ACC-2016,INV-B2B-800098,2025-09-25,99.0,Starter Cloud,50
ACC-2151,INV-B2B-801008,2025-09-25,399.0,Starter Cloud,350
ACC-2158,INV-B2B-801051,2025-09-25,549.0,Professional Platform,50
ACC-2247,INV-B2B-801661,2025-09-25,849.0,Professional Platform,350
ACC-2160,INV-B2B-801066,2025-09-26,49.0,Starter Cloud,0
ACC-2308,INV-B2B-802111,2025-09-26,249.0,Growth Suite,50
ACC-2269,INV-B2B-801810,2025-09-26,224.0,Growth Suite,25
ACC-2091,INV-B2B-800593,2025-09-26,1640.0,Enterprise Unlimited,150
ACC-2325,INV-B2B-802222,2025-09-26,1515.0,Enterprise Unlimited,25
ACC-2143,INV-B2B-800946,2025-09-26,524.0,Professional Platform,25
ACC-2277,INV-B2B-801856,2025-09-26,99.0,Starter Cloud,50
ACC-2240,INV-B2B-801600,2025-09-26,849.0,Professional Platform,350
ACC-2370,INV-B2B-802504,2025-09-26,74.0,Starter Cloud,25
ACC-2112,INV-B2B-800735,2025-09-26,849.0,Professional Platform,350
ACC-2078,INV-B2B-800517,2025-09-26,249.0,Growth Suite,50
ACC-2304,INV-B2B-802070,2025-09-26,499.0,Professional Platform,0
ACC-2191,INV-B2B-801271,2025-09-27,99.0,Starter Cloud,50
ACC-2162,INV-B2B-801074,2025-09-27,549.0,Growth Suite,350
ACC-2069,INV-B2B-800454,2025-09-27,1490.0,Enterprise Unlimited,0
ACC-2379,INV-B2B-802580,2025-09-27,74.0,Starter Cloud,25
ACC-2366,INV-B2B-802463,2025-09-27,524.0,Professional Platform,25
ACC-2186,INV-B2B-801242,2025-09-27,199.0,Starter Cloud,150
ACC-2058,INV-B2B-800359,2025-09-27,649.0,Professional Platform,150
ACC-2173,INV-B2B-801148,2025-09-27,349.0,Growth Suite,150
ACC-2374,INV-B2B-802536,2025-09-27,199.0,Growth Suite,0
ACC-2349,INV-B2B-802362,2025-09-28,849.0,Professional Platform,350
ACC-2348,INV-B2B-802356,2025-09-28,99.0,Starter Cloud,50
ACC-2261,INV-B2B-801747,2025-09-28,349.0,Growth Suite,150
ACC-2245,INV-B2B-801638,2025-09-28,349.0,Growth Suite,150
ACC-2071,INV-B2B-800468,2025-09-28,399.0,Starter Cloud,350
ACC-2353,INV-B2B-802387,2025-09-28,74.0,Starter Cloud,25
ACC-2381,INV-B2B-802601,2025-09-28,224.0,Growth Suite,25
ACC-2062,INV-B2B-800396,2025-09-28,224.0,Growth Suite,25
ACC-2318,INV-B2B-802180,2025-09-28,224.0,Growth Suite,25
ACC-2070,INV-B2B-800462,2025-09-28,349.0,Growth Suite,150
ACC-2021,INV-B2B-800125,2025-09-29,199.0,Growth Suite,0
ACC-2246,INV-B2B-801650,2025-09-29,399.0,Starter Cloud,350
ACC-2105,INV-B2B-800684,2025-09-29,99.0,Starter Cloud,50
ACC-2101,INV-B2B-800655,2025-09-29,199.0,Growth Suite,0
ACC-2257,INV-B2B-801724,2025-09-29,549.0,Growth Suite,350
ACC-2048,INV-B2B-800282,2025-09-29,524.0,Professional Platform,25
ACC-2035,INV-B2B-800202,2025-09-29,74.0,Starter Cloud,25
ACC-2167,INV-B2B-801101,2025-09-30,1490.0,Enterprise Unlimited,0
ACC-2008,INV-B2B-800047,2025-09-30,524.0,Professional Platform,25
ACC-2029,INV-B2B-800176,2025-09-30,524.0,Professional Platform,25
ACC-2145,INV-B2B-800963,2025-09-30,549.0,Professional Platform,50
ACC-2027,INV-B2B-800161,2025-09-30,224.0,Growth Suite,25
ACC-2063,INV-B2B-800408,2025-09-30,224.0,Growth Suite,25
ACC-2271,INV-B2B-801822,2025-09-30,74.0,Starter Cloud,25
ACC-2132,INV-B2B-800872,2025-09-30,224.0,Growth Suite,25
ACC-2383,INV-B2B-802620,2025-09-30,524.0,Professional Platform,25
ACC-2312,INV-B2B-802142,2025-09-30,49.0,Starter Cloud,0
ACC-2363,INV-B2B-802447,2025-09-30,349.0,Growth Suite,150
ACC-2192,INV-B2B-801281,2025-09-30,224.0,Growth Suite,25
ACC-2334,INV-B2B-802271,2025-09-30,74.0,Starter Cloud,25
